id,x0,x1,x2,fitness8,fitness6.5,fitness5,fitness6,fitness4,fitness5.5,fitness8.5,fitness9,fitness9.5,fitness10,fitness7.5,fitness7,fitness4.5,fitness3.5,fitness2.5,fitness2,fitness0.5,fitness1,fitness1.5
143858,9.0728,8.25873,9.20516,NA,NA,NA,NA,NA,NA,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144072,8.29878,7.25307,9.7384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,NA,NA,NA,NA,NA,NA,NA,NA
144246,6.53743,6.38712,8.95854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151,NA,NA,NA,NA,NA,NA,NA,NA
144511,6.23501,6.0399,7.74883,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144751,6.86741,6.56194,8.05015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA
144987,5.24503,3.76359,7.86237,NA,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145027,6.074,4.77803,8.03876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,NA,NA,NA,NA,NA,NA,NA,NA
145379,4.8638,5.19257,7.39025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168,NA,NA,NA,NA,NA,NA,NA
145562,4.48229,5.149,7.72739,NA,NA,NA,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145646,6.29229,6.93134,6.95425,NA,NA,NA,-0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145993,5.13951,4.79601,8.14189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA
146177,7.11109,6.86304,9.21667,NA,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146253,7.19115,8.02642,9.21452,NA,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146495,8.19502,8.09677,8.43868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA
146696,8.6886,8.90334,8.43726,NA,NA,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146933,9.96534,7.7848,7.67299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA
147082,8.83154,8.91758,7.58208,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147271,7.27074,7.89427,9.49936,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147421,8.00637,8.42434,9.26061,NA,NA,NA,NA,NA,NA,NA,NA,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147699,6.84344,7.39457,8.57014,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147803,6.41469,7.3655,8.72764,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
148041,4.17516,7.1817,9.29347,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA
148276,4.35237,8.17709,7.85949,NA,NA,NA,NA,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148408,4.90316,8.28058,8.22993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA
148700,6.73059,7.77746,7.73266,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA
148870,6.94825,7.75475,7.92215,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149064,6.7737,9.28988,6.69121,NA,NA,NA,NA,NA,NA,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149361,8.48698,7.17199,6.4276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA
149590,8.01153,6.59577,5.47922,NA,NA,NA,NA,NA,NA,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149762,7.65421,6.56853,4.7636,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA
149911,8.99945,7.4687,2.55885,NA,NA,NA,NA,NA,NA,NA,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150002,9.45211,7.98307,3.65311,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150281,8.88049,7.91683,4.41915,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150446,8.01688,7.56194,4.4337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA
150657,6.30897,7.71794,7.32248,NA,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150982,5.65244,5.89762,7.55291,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151123,6.00597,7.11678,7.39477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,NA
151390,6.99383,8.1032,7.97373,NA,NA,NA,NA,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151546,8.39426,7.4061,8.7472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.719,NA,NA,NA,NA,NA,NA,NA,NA
151673,7.08342,6.59882,7.98721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA
151860,7.38271,7.46938,7.63403,0.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152001,7.79937,8.23887,9.29859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,NA,NA,NA,NA,NA,NA,NA,NA
152205,6.69152,7.92679,8.7947,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152553,8.20746,7.14327,8.56842,NA,NA,NA,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152659,9.12206,7.96967,8.20239,NA,NA,NA,NA,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152953,9.23807,8.21765,7.794,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153116,8.97456,8.36528,6.99566,NA,NA,NA,NA,NA,NA,NA,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153206,8.32867,8.14032,7.0947,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA
153509,8.06449,8.79189,7.99773,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153603,7.89088,8.13938,8.133,NA,NA,NA,NA,NA,NA,NA,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153810,7.15127,7.43687,6.65072,NA,NA,NA,NA,NA,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154039,7.3558,7.14438,6.95684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664,NA,NA,NA,NA,NA,NA,NA
154354,8.27415,8.41996,7.88179,NA,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154585,8.67593,8.91811,9.37136,NA,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154723,8.02149,8.56072,9.54701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA
154897,8.45916,9.64544,8.62222,NA,NA,NA,NA,NA,NA,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155095,8.90195,9.86267,8.7729,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155257,7.67675,9.2669,9.12529,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155545,8.7909,9.97492,10.0693,NA,NA,NA,NA,NA,NA,-0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155724,8.61078,7.99486,10.1276,NA,NA,NA,NA,NA,NA,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155889,8.45905,7.50209,9.59825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394,NA,NA,NA,NA,NA,NA,NA
156074,9.95565,7.2628,10.2094,NA,NA,NA,NA,NA,NA,-0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156299,9.53168,7.98404,9.84538,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156486,9.6671,7.085,9.39714,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156614,9.14598,7.3101,7.69738,NA,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156808,8.85972,8.28048,7.57863,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA
157093,8.70231,9.21992,8.89413,NA,NA,NA,NA,NA,NA,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157310,10.0794,8.83085,7.95116,NA,NA,NA,NA,NA,NA,NA,NA,-0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157444,10.1936,8.62815,7.67201,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157689,7.83965,8.34382,8.40572,NA,NA,NA,NA,NA,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157927,7.47005,8.26402,8.33332,NA,NA,NA,NA,NA,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158119,7.44201,7.54503,8.05034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933,NA,NA,NA,NA,NA,NA,NA,NA
158201,7.61725,7.41952,8.40614,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158557,6.82834,8.69006,7.59965,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158699,7.19413,8.18685,8.01952,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158807,6.5082,7.33821,9.12417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,NA,NA,NA,NA,NA,NA,NA
159033,8.02251,8.43194,8.15748,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159294,7.55044,7.37951,7.71783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893,NA,NA,NA,NA,NA,NA,NA
159501,8.05405,8.30308,7.27754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA
159701,8.42327,9.00544,7.99062,NA,NA,NA,NA,NA,NA,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159991,7.95055,7.34207,7.55732,NA,NA,NA,NA,NA,NA,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160183,7.84009,7.2769,7.64059,NA,NA,NA,NA,NA,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160306,9.3623,6.93855,8.76575,NA,NA,NA,NA,NA,NA,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160595,8.28981,7.45501,9.7394,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160776,8.11843,6.17183,8.71732,NA,NA,NA,NA,NA,NA,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160897,9.00349,6.90158,8.71403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA
161024,8.50084,7.72863,7.09629,NA,NA,NA,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161284,9.16131,8.05375,7.38664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,NA,NA,NA,NA,NA,NA
161522,8.45131,8.85522,7.98374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA
161654,9.34393,8.23204,7.28113,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161910,10.1947,8.36522,7.85885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205,NA,NA,NA,NA,NA
162022,9.46175,8.61708,8.46685,NA,NA,NA,NA,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162285,8.18722,7.63878,8.49969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646,NA,NA,NA,NA,NA
162494,7.87018,7.68531,7.70657,NA,NA,NA,NA,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162733,7.6188,6.89741,7.44023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807,NA,NA,NA,NA,NA,NA
162985,8.24075,6.5925,7.98934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555,NA,NA,NA,NA,NA
163168,8.14296,7.13122,7.88284,NA,NA,NA,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163258,6.45454,6.77407,7.87495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445,NA,NA,NA,NA,NA,NA,NA
163513,7.63431,7.79761,7.29285,NA,NA,NA,NA,NA,NA,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163737,7.58802,6.84143,7.97338,NA,NA,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163812,6.76561,8.62684,8.12786,NA,NA,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164185,7.79547,9.1992,6.8927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551,NA,NA,NA,NA,NA,NA,NA,NA
164268,7.37445,9.47085,7.99394,NA,NA,NA,NA,NA,NA,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164458,8.20508,9.38649,7.32145,NA,NA,NA,NA,NA,NA,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164742,8.85639,8.90522,8.78583,NA,NA,NA,NA,NA,NA,0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164959,8.3777,7.3587,9.95982,NA,NA,NA,NA,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165104,7.45475,7.8499,9.93846,NA,NA,NA,NA,NA,NA,NA,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165352,7.80929,8.4538,9.05552,NA,NA,NA,NA,NA,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165492,6.82671,7.59013,8.10192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.776,NA,NA,NA,NA,NA,NA,NA,NA
165639,6.85255,8.02731,8.1828,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165971,6.83869,8.86141,7.64645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA
166180,7.63128,9.8362,6.02091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,NA,NA,NA,NA,NA,NA,NA
166312,7.96314,9.88531,7.48271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA
166425,7.83251,10.0008,8.42778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309,NA,NA,NA,NA,NA,NA,NA
166619,7.80047,9.68693,7.56692,NA,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166842,7.1707,9.32253,8.16658,NA,NA,NA,NA,NA,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167100,8.09397,7.64537,8.01745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853,NA,NA,NA,NA,NA,NA,NA
167280,9.2281,8.91623,8.50664,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167428,9.49895,8.1999,7.957,NA,NA,NA,NA,NA,NA,NA,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167681,8.48198,8.39407,7.74286,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
167899,7.34254,9.29729,8.58301,NA,NA,NA,NA,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168058,7.0027,8.69663,7.44326,NA,NA,NA,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168203,5.27478,8.30295,8.24751,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA
168539,3.71823,7.78567,9.75888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409,NA,NA,NA,NA,NA,NA,NA
168698,4.41196,7.05754,9.28841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA
168865,3.5018,7.64009,7.96821,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169084,4.0506,7.45296,7.42786,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA
169262,3.57023,8.10787,7.04601,NA,NA,NA,NA,NA,NA,NA,NA,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169530,4.40006,9.03355,6.5776,NA,NA,NA,NA,NA,NA,NA,NA,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169733,4.99274,8.24419,7.92419,NA,NA,NA,NA,NA,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169915,6.13071,8.6802,7.07577,NA,NA,NA,NA,NA,NA,NA,NA,-0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170177,7.91192,7.96485,7.57875,NA,NA,NA,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170235,9.57723,8.12822,8.0778,NA,NA,NA,NA,NA,NA,NA,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170487,9.80658,7.98653,7.81057,NA,NA,NA,NA,NA,NA,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170630,8.92013,8.61682,8.06625,NA,NA,NA,NA,NA,NA,NA,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170905,8.9944,7.12706,7.72409,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171089,8.35295,8.20817,6.86595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA
171398,8.0151,7.96401,7.69118,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171532,8.30358,8.90222,8.03986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546,NA,NA,NA,NA,NA,NA,NA
171647,7.55891,8.92539,7.47607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA
171990,7.60026,7.87538,8.12255,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172159,7.36299,7.04574,7.71255,NA,NA,NA,NA,NA,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172285,7.81372,6.75722,6.08348,NA,NA,NA,NA,NA,NA,NA,NA,-0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172422,8.59321,7.8827,4.74757,NA,NA,NA,NA,NA,NA,NA,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172604,8.48544,7.06522,4.311,NA,NA,NA,NA,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172869,8.24377,6.24476,3.96504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382,NA,NA,NA,NA,NA,NA,NA
173141,8.01092,4.06913,5.11545,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173370,6.73385,2.87694,6.93546,NA,NA,NA,NA,NA,NA,NA,NA,-0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173505,6.9255,3.57934,7.8139,NA,NA,NA,NA,NA,NA,NA,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173661,7.39515,5.12427,8.73539,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173875,6.94754,4.70131,8.61955,0.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174128,7.32003,4.31938,8.79621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA
174217,7.2936,3.70846,8.17803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675,NA,NA,NA,NA,NA,NA,NA
174506,7.52826,4.50418,8.58772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA
174623,6.22879,4.78886,8.7441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156,NA,NA,NA,NA,NA,NA,NA
174808,5.37339,5.06128,8.29708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,NA,NA,NA
175116,4.93387,4.8644,8.21711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327,NA,NA,NA,NA,NA,NA,NA,NA
175317,4.91455,6.19032,7.39053,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175410,4.44984,5.64869,8.51909,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA
175794,4.30626,6.86708,8.80831,NA,NA,NA,NA,NA,NA,NA,NA,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175984,2.43539,6.05386,8.04709,NA,NA,NA,NA,NA,NA,NA,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176083,2.57735,6.67846,7.91884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,NA,NA,NA,NA,NA,NA,NA,NA
176313,2.59219,8.04309,7.6853,NA,NA,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176475,2.01721,7.90854,7.48099,NA,NA,NA,NA,NA,NA,NA,NA,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176760,1.53141,8.06257,7.29645,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA
176877,1.29657,7.46692,8.17142,NA,NA,NA,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177199,0.264366,6.91454,8.44132,NA,NA,NA,NA,NA,NA,NA,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177302,0.291241,7.67385,7.27472,NA,NA,NA,NA,NA,NA,NA,NA,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177461,2.17494,8.30154,7.81844,NA,NA,NA,NA,NA,NA,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177786,3.49816,8.21989,9.61413,NA,NA,NA,NA,NA,NA,NA,-0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177903,1.66729,7.87674,8.46,NA,NA,NA,NA,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178030,1.18389,6.88008,6.86427,NA,NA,NA,NA,NA,NA,0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178362,0.29795,7.08009,6.98602,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178480,0.638055,5.54029,8.43442,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178664,0.752612,5.08571,7.92288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272,NA,NA,NA,NA,NA,NA,NA,NA
178858,0.519463,4.80261,8.7642,NA,NA,NA,NA,NA,NA,NA,NA,-0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179147,0.372508,4.20173,10.1628,NA,NA,NA,NA,NA,NA,NA,NA,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179256,0.375117,4.22166,9.12077,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179485,0.721913,5.10193,9.76844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,NA,NA,NA,NA,NA,NA,NA,NA
179670,0.963979,6.52597,8.39341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257,NA,NA,NA,NA,NA,NA,NA,NA
179873,1.70641,5.18695,7.72417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,NA,NA,NA,NA,NA,NA,NA
180040,2.10876,3.9913,8.03723,NA,NA,NA,NA,NA,NA,NA,NA,0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
