id,x0,x1,x2,fitness4.5,fitness4,fitness5,fitness3.5,fitness2.5,fitness3,fitness2,fitness0.5,fitness-1,fitness-1.5,fitness-2,fitness-3,fitness-2.5,fitness-0.5,fitness0,fitness1.5,fitness1,fitness-3.5,fitness-4,fitness-4.5,fitness-5
162936,-2.45475,0.709878,-3.02494,NA,NA,NA,NA,NA,NA,93.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163035,-1.54761,1.05994,-2.50902,NA,NA,NA,NA,4.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163272,-1.22933,-1.08444,-3.3212,NA,NA,NA,NA,NA,NA,43.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163515,-1.16486,-1.09441,-2.13373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.738,NA,NA,NA,NA
163648,-1.09502,-0.9625,-2.54197,NA,NA,NA,NA,136.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163919,-0.96739,-1.62402,-3.79677,NA,465.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164175,-0.66381,-0.880354,-4.14582,NA,544.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164231,0.497131,-0.381942,-3.85154,NA,NA,NA,NA,NA,NA,26.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164452,0.0103722,-0.407625,-1.75654,NA,NA,NA,NA,21.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164715,-0.610979,0.557571,-1.54801,NA,NA,NA,NA,NA,NA,4.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164875,-1.44636,0.818019,-1.29767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.244,NA,NA,NA,NA
165142,-0.898084,1.36663,-1.56712,NA,NA,NA,NA,NA,NA,NA,891.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165352,-2.88469,0.526317,-1.5672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.629,NA,NA,NA,NA,NA,NA,NA
165591,-3.0068,-0.859151,-2.09287,NA,NA,NA,NA,NA,NA,NA,NA,NA,3153.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165643,-2.27055,-0.246215,-1.72444,NA,NA,NA,NA,NA,NA,NA,42.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165912,-3.55779,-2.13409,-3.60416,NA,NA,NA,NA,NA,NA,56.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166090,-1.63941,-1.69554,-3.04449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.349,NA,NA,NA,NA,NA,NA,NA
166228,-1.27795,-1.64854,-3.32184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.08,NA,NA,NA,NA,NA,NA,NA
166585,-1.07084,-0.700866,-3.65058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871.501,NA,NA,NA,NA,NA,NA,NA
166775,-1.83127,-0.661865,-4.53445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166866,-1.27456,-1.26942,-3.59791,NA,NA,NA,NA,NA,NA,NA,NA,716.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167193,-2.00444,-0.108588,-1.98809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.148,NA,NA,NA,NA,NA,NA,NA,NA,NA
167245,-0.412275,-1.40037,-2.19559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.857,NA,NA,NA,NA,NA,NA,NA,NA
167523,-1.25595,-0.961619,-0.989492,NA,NA,NA,NA,NA,NA,NA,NA,8890.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167601,-1.31807,-0.757004,-2.2746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.216,NA,NA,NA,NA,NA,NA
167858,-1.29052,-2.14009,-1.38018,NA,NA,NA,NA,NA,NA,NA,NA,NA,6328.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168193,-1.08716,-1.08064,-0.267542,NA,NA,NA,NA,NA,NA,NA,NA,687.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168244,-2.7977,-0.995648,-0.155619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892.326,NA,NA,NA,NA,NA,NA,NA
168597,-2.16213,-1.73703,-1.04258,NA,NA,NA,NA,NA,NA,NA,NA,516.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168715,-2.95233,-1.98342,-1.97877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.259,NA,NA,NA,NA,NA,NA,NA
168937,-0.928782,-1.35446,-2.03027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5881.495,NA,NA,NA,NA,NA,NA,NA
169162,-0.203227,-1.18372,-3.06402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.348,NA,NA,NA,NA,NA,NA
169361,0.818821,-0.827705,-1.30533,NA,NA,NA,NA,NA,NA,NA,NA,NA,6768.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169480,-0.090767,-1.3751,-1.09994,NA,NA,NA,NA,NA,NA,NA,NA,NA,1729.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169680,-0.614251,-0.134752,-1.43893,NA,NA,NA,NA,NA,NA,NA,NA,NA,12202.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169899,0.646391,-1.63073,-2.09148,NA,NA,NA,NA,NA,NA,NA,NA,NA,762.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170119,-0.323486,-2.52175,0.192726,NA,NA,NA,NA,NA,NA,NA,NA,361.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170229,0.883204,-3.03301,1.15622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.122,NA,NA,NA,NA,NA,NA,NA
170554,0.479618,-2.66488,1.94278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.085,NA,NA,NA,NA,NA,NA,NA
170690,2.05749,-0.783794,0.0363651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170880,1.31027,-1.19924,0.0442123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.766,NA,NA,NA,NA,NA,NA,NA,NA
171191,2.092,-1.20915,0.69943,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171239,3.16007,-1.38428,0.253418,NA,NA,NA,NA,NA,NA,NA,NA,1292.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171586,3.19475,-1.89339,1.45711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.368,NA,NA,NA,NA,NA,NA,NA
171706,3.49986,-1.13652,0.145631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.453,NA,NA,NA,NA,NA,NA
171902,1.92145,-1.21491,-0.480108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.222,NA,NA,NA,NA
172155,1.90871,-0.907751,-1.34803,NA,NA,NA,NA,NA,800.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172255,0.931015,-0.692958,-2.97719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.31,NA,NA,NA,NA,NA
172498,2.86312,-0.785105,-3.60553,NA,NA,NA,NA,NA,NA,90.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172679,2.10295,-1.01579,-3.0045,NA,NA,NA,NA,NA,NA,33.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172997,1.60358,-1.948,-3.55765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.753,NA,NA,NA,NA
173125,1.82533,-0.971027,-2.10888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.898,NA,NA,NA,NA,NA,NA,NA
173284,2.25492,-1.2536,-3.86328,NA,NA,NA,NA,NA,NA,NA,NA,715.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173475,2.93937,-2.47154,-3.98875,NA,NA,NA,NA,NA,NA,NA,NA,43.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173620,2.25696,-3.05404,-4.79889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.459,NA,NA,NA,NA,NA,NA,NA,NA
173933,1.43498,-1.06222,-2.98035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.721,NA,NA,NA,NA,NA,NA,NA,NA
174055,0.652139,-0.75954,-2.03294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174346,0.858269,-0.314848,-0.501405,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174428,0.788569,-0.266598,-0.112647,NA,NA,NA,NA,NA,NA,NA,NA,3158.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174640,2.15418,0.349006,-0.68802,NA,NA,NA,NA,NA,NA,234.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174940,2.4504,1.13376,1.16596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.702,NA,NA,NA,NA,NA,NA
175195,1.55871,1.73126,1.72129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.553,NA,NA,NA,NA,NA,NA,NA
175276,0.135192,0.73665,1.60305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.329,NA,NA,NA,NA,NA,NA
175557,0.243719,0.762625,3.90743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.482,NA,NA,NA,NA,NA,NA,NA
175602,-0.327893,1.53299,3.66694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.035,NA,NA,NA,NA
175965,0.0715255,-0.54763,4.96134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1172.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176034,1.2059,-0.136885,4.2309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176261,0.791312,-0.638572,4.30936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1306.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176559,0.900829,-0.337966,4.96668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.894,NA,NA,NA,NA,NA,NA,NA,NA
176672,0.245868,-0.202479,4.99393,NA,NA,NA,NA,NA,NA,NA,NA,NA,2272.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176896,-0.859927,1.76314,4.88783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.199,NA,NA,NA,NA,NA,NA,NA,NA
177054,-0.621365,0.663481,3.29485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177367,-0.930194,-0.618774,4.73605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177535,-1.99473,1.3065,2.95033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.969,NA,NA,NA,NA,NA,NA,NA,NA,NA
177794,-1.79097,0.754283,0.800837,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177994,-1.45102,-0.571136,-0.310333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1075.243,NA,NA,NA,NA,NA,NA,NA,NA
178082,-2.49682,-1.02361,-0.321,NA,NA,NA,NA,NA,NA,NA,NA,1220.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178213,-1.89366,-0.697185,-1.25408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622.187,NA,NA,NA,NA,NA,NA,NA,NA,NA
178554,-1.01797,0.667511,-1.10779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.619,NA
178759,-3.19288,1.66177,-0.864899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.384,NA,NA,NA
178900,-2.71681,3.56542,-2.10398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.612,NA,NA,NA,NA,NA,NA,NA,NA
179004,-1.70505,4.74249,-2.06918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.899,NA,NA,NA,NA,NA,NA,NA,NA
179355,-0.861145,4.31415,-1.35954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3662.096,NA,NA,NA,NA,NA,NA,NA,NA,NA
179495,0.367699,4.68733,-0.170893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.555,NA,NA,NA,NA,NA,NA,NA,NA
179695,0.926045,3.19709,-0.902524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179847,0.759449,2.17487,1.65565,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180095,-1.15387,0.868781,1.22513,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180230,-2.42229,0.258711,2.11759,NA,NA,NA,NA,NA,NA,NA,46.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180443,-2.3317,0.859173,1.01622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.378,NA,NA,NA,NA,NA,NA
180652,-2.38842,-0.726758,0.94193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765.976,NA,NA,NA,NA,NA,NA
180890,-2.29276,-1.44405,0.774163,NA,NA,NA,NA,NA,NA,NA,-0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181186,-1.71558,-1.64986,0.217609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.069,NA,NA,NA,NA,NA,NA
181382,-1.68668,-2.53805,-0.199145,NA,NA,NA,NA,NA,NA,NA,NA,1440.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181453,-1.25649,-1.59368,0.658502,NA,NA,NA,NA,NA,NA,NA,NA,2044.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181627,-0.388723,0.720108,-0.816719,NA,NA,NA,NA,NA,NA,NA,NA,698.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181809,-0.336453,0.39631,-1.14335,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182063,-0.270125,-2.17224,-1.88782,NA,NA,NA,NA,NA,NA,NA,NA,1788.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182316,-1.55008,-2.24344,-2.29458,NA,NA,NA,NA,NA,NA,NA,NA,4.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182504,0.403726,-0.471672,-2.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182633,1.28871,-1.84694,-2.38426,NA,NA,NA,NA,NA,NA,NA,NA,190.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182825,1.0426,-2.80555,-2.45136,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183139,-0.664795,-3.56129,-2.74288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.801,NA,NA,NA,NA,NA,NA,NA
183281,-1.4064,-4.6594,-2.24912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.862,NA,NA,NA,NA,NA
183473,-0.956699,-4.89078,-2.21804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.202,NA,NA,NA,NA,NA,NA
183622,-1.27407,-3.89669,-2.80607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.707,NA,NA,NA,NA,NA,NA,NA
183903,-2.24498,-3.18494,-2.5472,NA,NA,NA,NA,NA,NA,NA,NA,10.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184092,-2.25536,-1.65054,-2.07188,NA,NA,NA,NA,NA,NA,NA,NA,348.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184299,-1.98051,-0.971646,-1.99238,NA,NA,NA,NA,NA,NA,NA,NA,NA,3637.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184515,-2.91012,-1.94852,-1.29736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.962,NA,NA,NA,NA,NA
184752,-4.34156,-3.56934,1.47278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.569,NA,NA,NA,NA
184988,-3.61466,-1.93958,1.74912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.99,NA,NA,NA,NA,NA,NA
185036,-2.20232,0.773182,-0.623199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.194,NA,NA,NA,NA,NA,NA
185366,-1.3692,0.241524,-1.28017,NA,NA,NA,NA,NA,NA,NA,NA,662.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185587,-1.64384,-0.298304,-2.24642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.491,NA,NA,NA,NA,NA,NA,NA,NA
185774,-2.58686,-0.374937,-1.43546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185992,-2.4936,-1.3571,-1.68866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.637,NA,NA
186171,-2.49339,-1.09406,-1.59843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.66,NA
186215,-2.16428,-0.899074,-2.72686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.742,NA,NA,NA
186550,-1.72013,-0.806004,-2.53719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.772,NA,NA,NA,NA,NA,NA,NA,NA
186724,-1.95273,-2.67772,-2.85299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186904,-1.80773,-1.85646,-3.87628,NA,NA,NA,NA,NA,NA,NA,NA,97.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187097,-1.0672,-1.33442,-3.23354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.143,NA,NA,NA,NA,NA,NA,NA
187272,-0.794915,-1.17889,-2.94154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.912,NA,NA
187489,0.712505,-1.04888,-4.36401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.594,NA
187741,2.95219,0.428626,-4.1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.973,NA,NA,NA
187822,1.82008,0.989876,-3.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.66,NA,NA
188149,0.376664,1.2443,-2.51533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.831
188289,-1.05248,0.22598,-0.814278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.844,NA,NA,NA
188471,-0.339105,-0.116068,0.894375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.356,NA,NA
188785,-0.668508,-0.734806,0.684452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1156.747
188977,-1.27958,-0.543995,-0.121639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.775,NA
189130,-0.546777,0.589354,0.751095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.068,NA,NA,NA
189229,-0.296785,-1.47592,0.655436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.692,NA,NA,NA,NA,NA,NA,NA,NA,NA
189562,1.06546,-1.02292,-0.433059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.521,NA,NA,NA
189649,2.00873,-1.66778,-1.18891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189936,1.88317,-0.739229,-0.252703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.863,NA,NA,NA,NA,NA,NA,NA,NA
190155,0.792347,-1.87052,-1.2217,NA,NA,NA,NA,NA,NA,NA,NA,NA,819.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190266,1.95191,-2.45574,-0.81674,NA,NA,NA,NA,NA,NA,NA,NA,NA,919.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190527,3.2173,-3.10119,0.271199,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190662,3.83366,-1.54893,-0.220281,NA,NA,NA,NA,NA,NA,NA,NA,3670.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190920,3.48886,-1.65385,-2.137,NA,NA,NA,NA,NA,NA,NA,NA,340.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191028,3.50736,-1.50085,-0.600157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.877,NA,NA,NA,NA,NA,NA,NA
191254,3.62783,-1.49498,-0.691298,NA,NA,NA,NA,NA,NA,NA,NA,1182.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191542,4.13421,-0.827855,-0.355401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3880.289,NA,NA,NA,NA,NA,NA,NA
191685,4.83133,-2.55681,-0.100865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.933,NA,NA,NA,NA
191932,4.128,-3.09693,-0.64697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.167,NA,NA,NA,NA
192141,3.66074,-0.914682,-2.83267,NA,NA,NA,NA,NA,NA,NA,NA,835.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192266,3.18633,-2.00307,-0.983726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.122,NA,NA,NA,NA
192440,3.6993,-1.73359,-0.527071,NA,NA,NA,NA,NA,NA,NA,45.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192751,4.86902,-1.22591,-1.42003,NA,NA,NA,NA,NA,NA,NA,NA,15739.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192801,4.54485,-1.04128,-0.86701,NA,NA,NA,NA,NA,NA,NA,NA,354.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193161,4.39822,-0.322399,-1.36892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.62,NA,NA,NA,NA,NA,NA
193229,4.68404,0.493704,-0.922708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2662.696,NA,NA,NA,NA,NA,NA,NA
193403,3.76968,-1.61554,-0.238545,NA,NA,NA,NA,NA,NA,NA,NA,1477.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193729,4.98933,-1.62947,-0.305424,NA,NA,NA,NA,NA,NA,NA,1656.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193951,4.77018,-2.73972,-1.45834,NA,NA,NA,NA,NA,NA,NA,115.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194180,3.57044,-1.35075,-2.76111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.974,NA,NA,NA,NA,NA,NA
194389,4.49582,-1.24016,-3.49394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.26,NA,NA,NA,NA,NA,NA,NA
194566,4.95445,-0.847606,-3.47808,NA,NA,NA,NA,NA,NA,NA,1190.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194739,4.67533,0.680347,-1.55905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.159,NA,NA,NA,NA,NA
194888,3.61728,0.317135,-1.52602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.756,NA,NA,NA,NA,NA,NA,NA
195033,3.75214,1.8991,-0.962586,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195240,3.86853,2.84673,-1.18113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-206.061,NA,NA,NA,NA,NA,NA
195463,3.74563,2.78453,-0.94368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.128,NA,NA,NA,NA
