id,x0,x1,x2,fitness-3,fitness-3.5,fitness-4,fitness-2.5,fitness-2,fitness-1.5,fitness-1,fitness-4.5,fitness-5,fitness-0.5
166167,1.6846,1.53646,-3.56864,NA,NA,NA,-21.831,NA,NA,NA,NA,NA,NA
166291,1.17537,1.70128,-5,-28.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
166514,1.82283,1.97993,-4.44213,-14.276,NA,NA,NA,NA,NA,NA,NA,NA,NA
166758,1.28543,2.1073,-3.9348,NA,NA,NA,NA,-19.426,NA,NA,NA,NA,NA
166834,1.58347,2.47117,-4.27874,NA,-34.278,NA,NA,NA,NA,NA,NA,NA,NA
167088,2.46904,1.24846,-3.9828,NA,NA,NA,-23.758,NA,NA,NA,NA,NA,NA
167348,2.22527,1.23931,-2.96735,NA,NA,NA,-66.196,NA,NA,NA,NA,NA,NA
167462,2.33042,2.31489,-3.85595,NA,NA,NA,NA,-36.929,NA,NA,NA,NA,NA
167670,0.782078,1.65194,-3.46642,NA,NA,NA,NA,NA,NA,NA,-110.171,NA,NA
167840,1.91388,1.36828,-4.59824,NA,NA,NA,-5.871,NA,NA,NA,NA,NA,NA
168013,1.43025,1.80522,-4.57294,NA,NA,NA,NA,-10.148,NA,NA,NA,NA,NA
168216,1.29306,1.85768,-4.92523,NA,NA,NA,-19.292,NA,NA,NA,NA,NA,NA
168543,1.13063,1.72376,-5,NA,NA,NA,NA,NA,-45.186,NA,NA,NA,NA
168710,1.09401,2.05936,-3.01952,-64.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
168874,1.82844,1.53382,-3.72249,NA,NA,NA,-13.16,NA,NA,NA,NA,NA,NA
169195,2.3012,2.19933,-4.32096,NA,NA,NA,NA,-21.871,NA,NA,NA,NA,NA
169283,1.87705,1.78825,-5,NA,NA,NA,NA,-17.033,NA,NA,NA,NA,NA
169572,2.22025,2.41418,-4.5438,-31.452,NA,NA,NA,NA,NA,NA,NA,NA,NA
169671,2.03425,1.97741,-4.605,NA,-38.746,NA,NA,NA,NA,NA,NA,NA,NA
169951,2.71912,-0.0542207,-3.30839,-169.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
170049,1.99084,1.25202,-3.64376,NA,NA,NA,-22.616,NA,NA,NA,NA,NA,NA
170253,2.33711,1.55407,-5,-26.787,NA,NA,NA,NA,NA,NA,NA,NA,NA
170448,2.24832,1.73978,-3.84627,-16.347,NA,NA,NA,NA,NA,NA,NA,NA,NA
170622,2.77131,0.910438,-5,NA,NA,NA,NA,-67.946,NA,NA,NA,NA,NA
170953,2.12593,1.34619,-5,NA,NA,NA,NA,-23.318,NA,NA,NA,NA,NA
171030,0.445106,2.01674,-5,NA,NA,NA,NA,-70.436,NA,NA,NA,NA,NA
171397,1.74888,1.66869,-5,NA,NA,NA,NA,-20.277,NA,NA,NA,NA,NA
171445,1.93316,1.71776,-5,NA,NA,NA,NA,NA,-43.555,NA,NA,NA,NA
171726,2.98804,1.94591,-4.77325,NA,NA,NA,NA,-50.452,NA,NA,NA,NA,NA
171951,2.16345,1.84429,-4.63281,NA,-28.262,NA,NA,NA,NA,NA,NA,NA,NA
172009,2.90443,1.74674,-4.92605,NA,NA,NA,-39.709,NA,NA,NA,NA,NA,NA
172388,2.05152,2.32836,-4.52203,NA,NA,NA,NA,NA,-35.262,NA,NA,NA,NA
172485,2.32757,1.29326,-4.1232,NA,NA,NA,NA,NA,-32.202,NA,NA,NA,NA
172770,1.92645,1.46063,-4.76977,NA,NA,NA,NA,NA,-30.508,NA,NA,NA,NA
172828,2.13862,1.53314,-5,-20.475,NA,NA,NA,NA,NA,NA,NA,NA,NA
173064,2.72395,1.60405,-5,-40.443,NA,NA,NA,NA,NA,NA,NA,NA,NA
173269,2.0186,2.34671,-5,NA,NA,-71.105,NA,NA,NA,NA,NA,NA,NA
173405,1.47459,2.15709,-3.7656,NA,-31.585,NA,NA,NA,NA,NA,NA,NA,NA
173765,1.08265,1.65572,-4.33214,NA,-44.075,NA,NA,NA,NA,NA,NA,NA,NA
173924,1.80703,3.31035,-5,NA,-89.676,NA,NA,NA,NA,NA,NA,NA,NA
174093,2.54191,2.36053,-4.45666,NA,NA,NA,-29.014,NA,NA,NA,NA,NA,NA
174221,3.54676,2.87364,-5,NA,NA,NA,NA,-111.443,NA,NA,NA,NA,NA
174527,1.72431,1.8965,-5,NA,NA,NA,NA,-23.518,NA,NA,NA,NA,NA
174644,1.63346,2.46667,-4.72043,-23.816,NA,NA,NA,NA,NA,NA,NA,NA,NA
174930,2.03831,1.08754,-5,NA,-46.705,NA,NA,NA,NA,NA,NA,NA,NA
175109,1.74606,1.55127,-5,NA,NA,-51.82,NA,NA,NA,NA,NA,NA,NA
175335,1.57413,1.63175,-5,NA,NA,NA,NA,NA,-42.8,NA,NA,NA,NA
175598,1.20898,2.18557,-5,-30.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
175609,1.63925,0.951665,-4.7748,-30.237,NA,NA,NA,NA,NA,NA,NA,NA,NA
175978,2.17093,1.31884,-5,NA,NA,NA,-21.245,NA,NA,NA,NA,NA,NA
176038,1.69323,2.8653,-5,-51.286,NA,NA,NA,NA,NA,NA,NA,NA,NA
176211,1.74187,1.01971,-5,NA,-53.887,NA,NA,NA,NA,NA,NA,NA,NA
176429,1.43172,1.21903,-3.70166,-29.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
176697,1.75322,1.27696,-4.09959,NA,-28.066,NA,NA,NA,NA,NA,NA,NA,NA
176911,0.98512,1.7756,-4.48335,-30.166,NA,NA,NA,NA,NA,NA,NA,NA,NA
177044,1.67224,2.43185,-3.74772,NA,NA,NA,NA,-27.73,NA,NA,NA,NA,NA
177385,0.609631,2.16833,-5,NA,NA,NA,NA,-54.946,NA,NA,NA,NA,NA
177575,0.994087,2.19615,-4.42505,NA,NA,NA,NA,-32.666,NA,NA,NA,NA,NA
177753,2.09685,1.02624,-3.97303,NA,NA,NA,NA,NA,-50.284,NA,NA,NA,NA
177963,2.42942,1.7517,-4.77049,NA,NA,NA,NA,-28.272,NA,NA,NA,NA,NA
178024,3.76907,2.15782,-5,NA,NA,NA,NA,NA,-125.436,NA,NA,NA,NA
178332,3.61258,1.98854,-5,NA,NA,NA,NA,NA,NA,-119.276,NA,NA,NA
178426,2.81085,2.02843,-4.5203,NA,NA,NA,NA,-35.018,NA,NA,NA,NA,NA
178742,1.31129,1.36723,-5,NA,NA,NA,-25.353,NA,NA,NA,NA,NA,NA
178867,1.36627,0.85695,-3.96181,NA,NA,NA,-47.125,NA,NA,NA,NA,NA,NA
179094,1.48521,1.8133,-3.95947,NA,NA,NA,-9.383,NA,NA,NA,NA,NA,NA
179207,1.27362,2.46422,-3.26971,-58.973,NA,NA,NA,NA,NA,NA,NA,NA,NA
179421,1.69971,1.35469,-3.05956,NA,NA,NA,-54.244,NA,NA,NA,NA,NA,NA
179787,1.26244,2.54649,-3.30975,NA,NA,NA,NA,NA,-83.739,NA,NA,NA,NA
179893,1.04577,1.88818,-3.88443,NA,NA,NA,NA,NA,-62.438,NA,NA,NA,NA
180167,2.07159,1.90384,-5,NA,NA,NA,NA,-18.758,NA,NA,NA,NA,NA
180264,1.13302,1.6657,-5,-28.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
180541,1.30306,2.46025,-4.74958,NA,-52.854,NA,NA,NA,NA,NA,NA,NA,NA
180797,1.43588,1.96203,-5,NA,NA,-55.702,NA,NA,NA,NA,NA,NA,NA
180932,1.4359,1.71392,-5,NA,NA,NA,NA,-21.449,NA,NA,NA,NA,NA
181114,2.02207,3.04607,-4.03495,-53.276,NA,NA,NA,NA,NA,NA,NA,NA,NA
181259,1.27911,2.86572,-5,NA,NA,NA,NA,-50.484,NA,NA,NA,NA,NA
181435,0.375257,2.77975,-5,NA,NA,NA,NA,-83.638,NA,NA,NA,NA,NA
181609,2.93232,1.98458,-5,NA,NA,NA,NA,-48.898,NA,NA,NA,NA,NA
181890,2.79232,1.71107,-4.95757,NA,NA,NA,NA,NA,NA,-74.08,NA,NA,NA
182093,2.34223,1.89997,-4.23511,NA,NA,NA,NA,-19.242,NA,NA,NA,NA,NA
182362,2.82333,1.88008,-4.40133,NA,NA,NA,-30.944,NA,NA,NA,NA,NA,NA
182568,1.64749,1.91996,-5,-22.897,NA,NA,NA,NA,NA,NA,NA,NA,NA
182613,1.05721,1.73531,-5,-40.769,NA,NA,NA,NA,NA,NA,NA,NA,NA
182882,1.36572,1.65409,-5,-31.374,NA,NA,NA,NA,NA,NA,NA,NA,NA
183068,2.65394,1.07104,-4.74946,NA,-56.986,NA,NA,NA,NA,NA,NA,NA,NA
183318,2.53844,1.65685,-5,NA,-39.505,NA,NA,NA,NA,NA,NA,NA,NA
183489,2.03325,1.6588,-4.29351,NA,-26.2,NA,NA,NA,NA,NA,NA,NA,NA
183787,1.61615,0.829868,-5,NA,NA,NA,NA,-57.455,NA,NA,NA,NA,NA
183815,2.19294,2.49196,-3.81812,NA,NA,NA,NA,-32.877,NA,NA,NA,NA,NA
184148,1.82283,2.80057,-3.98745,NA,NA,NA,NA,NA,-69.14,NA,NA,NA,NA
184342,0.644196,3.13739,-4.61387,NA,-94.719,NA,NA,NA,NA,NA,NA,NA,NA
184465,1.14032,2.45767,-5,NA,-50.445,NA,NA,NA,NA,NA,NA,NA,NA
184612,3.46412,1.58252,-4.27302,-73.293,NA,NA,NA,NA,NA,NA,NA,NA,NA
184820,2.72583,0.2892,-4.81147,-101.807,NA,NA,NA,NA,NA,NA,NA,NA,NA
185130,2.73333,0.929199,-4.23969,NA,NA,NA,NA,NA,-69.404,NA,NA,NA,NA
185255,1.55532,0.775798,-3.7535,-52.539,NA,NA,NA,NA,NA,NA,NA,NA,NA
185469,2.54742,2.10902,-4.38983,NA,NA,NA,NA,NA,-33.749,NA,NA,NA,NA
185669,1.69153,3.14112,-5,NA,-77.513,NA,NA,NA,NA,NA,NA,NA,NA
185912,1.83595,3.70732,-5,NA,NA,NA,-100.269,NA,NA,NA,NA,NA,NA
186199,1.10086,2.96218,-4.79646,NA,NA,NA,-54.513,NA,NA,NA,NA,NA,NA
186335,1.21894,2.51041,-3.78331,NA,-49.911,NA,NA,NA,NA,NA,NA,NA,NA
186591,2.54454,2.2924,-4.00487,-39.101,NA,NA,NA,NA,NA,NA,NA,NA,NA
186660,2.27828,1.45918,-5,NA,-37.362,NA,NA,NA,NA,NA,NA,NA,NA
186849,1.40622,1.3693,-5,-35.112,NA,NA,NA,NA,NA,NA,NA,NA,NA
187071,1.95933,2.06787,-5,NA,-40.461,NA,NA,NA,NA,NA,NA,NA,NA
187235,2.43747,1.6984,-4.67192,NA,NA,NA,-16.432,NA,NA,NA,NA,NA,NA
187563,2.16052,2.39624,-3.82348,NA,NA,NA,-25.761,NA,NA,NA,NA,NA,NA
187613,1.95081,1.79801,-5,-23.053,NA,NA,NA,NA,NA,NA,NA,NA,NA
187970,1.54687,1.81798,-5,NA,NA,NA,NA,-21.456,NA,NA,NA,NA,NA
188013,1.44658,1.58006,-4.59424,NA,NA,NA,NA,NA,-27.823,NA,NA,NA,NA
188214,1.57761,2.75762,-4.96131,NA,NA,NA,-39.216,NA,NA,NA,NA,NA,NA
188596,2.33986,3.32795,-4.39221,NA,NA,NA,NA,-71.261,NA,NA,NA,NA,NA
188704,1.74003,2.26247,-5,NA,NA,NA,NA,-26.449,NA,NA,NA,NA,NA
188888,1.79376,1.50345,-4.73668,NA,NA,NA,NA,-14.598,NA,NA,NA,NA,NA
189102,3.43538,2.00527,-5,NA,NA,NA,-73.196,NA,NA,NA,NA,NA,NA
189305,2.86611,2.11708,-5,NA,NA,NA,NA,NA,NA,-78.966,NA,NA,NA
189418,1.70085,2.43366,-4.00337,NA,NA,NA,NA,-32.755,NA,NA,NA,NA,NA
189708,2.89068,0.322685,-4.72338,NA,NA,NA,-107.255,NA,NA,NA,NA,NA,NA
189870,2.39509,1.98817,-4.58905,NA,NA,NA,-17.08,NA,NA,NA,NA,NA,NA
190118,2.9581,1.94951,-5,NA,NA,NA,NA,-56.024,NA,NA,NA,NA,NA
190270,1.87296,1.52571,-4.92104,NA,-35.326,NA,NA,NA,NA,NA,NA,NA,NA
190568,2.09772,2.69358,-4.39978,-34.775,NA,NA,NA,NA,NA,NA,NA,NA,NA
190754,2.47229,1.19731,-4.20873,NA,NA,NA,NA,-24.889,NA,NA,NA,NA,NA
190842,1.74558,1.68594,-3.6493,-20.913,NA,NA,NA,NA,NA,NA,NA,NA,NA
191102,1.10377,1.86681,-3.86435,NA,-37.295,NA,NA,NA,NA,NA,NA,NA,NA
191384,0.436344,1.5096,-4.24911,NA,NA,NA,-56.237,NA,NA,NA,NA,NA,NA
191569,1.27769,1.26993,-4.03211,NA,NA,NA,NA,-20.288,NA,NA,NA,NA,NA
191696,2.07763,1.63627,-5,NA,NA,NA,NA,NA,-33.005,NA,NA,NA,NA
191837,2.64487,2.28771,-5,NA,NA,NA,NA,-42.128,NA,NA,NA,NA,NA
192155,0.719695,2.03054,-5,-47.844,NA,NA,NA,NA,NA,NA,NA,NA,NA
192216,0.511286,2.3298,-4.16779,NA,NA,NA,-51.235,NA,NA,NA,NA,NA,NA
192420,2.06974,2.60124,-3.46192,-46.584,NA,NA,NA,NA,NA,NA,NA,NA,NA
192674,2.16891,2.63888,-2.99252,NA,-97.369,NA,NA,NA,NA,NA,NA,NA,NA
192812,2.22616,1.26504,-4.11359,-24.153,NA,NA,NA,NA,NA,NA,NA,NA,NA
193081,1.46791,1.50461,-5,NA,-49.523,NA,NA,NA,NA,NA,NA,NA,NA
193353,1.1308,1.01859,-3.71632,NA,-71.811,NA,NA,NA,NA,NA,NA,NA,NA
193440,2.00345,1.63622,-4.06293,NA,-20.692,NA,NA,NA,NA,NA,NA,NA,NA
193726,1.36284,3.01501,-4.31144,-48.393,NA,NA,NA,NA,NA,NA,NA,NA,NA
193922,2.17897,1.68103,-5,-22.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
194122,1.55175,0.728741,-5,NA,NA,NA,-61.968,NA,NA,NA,NA,NA,NA
194345,2.4798,0.237414,-5,NA,NA,NA,-120.195,NA,NA,NA,NA,NA,NA
194591,1.67247,0.884571,-3.6248,NA,NA,NA,NA,-63.583,NA,NA,NA,NA,NA
194710,2.26867,0.857196,-2.62911,NA,NA,NA,NA,NA,NA,-163.681,NA,NA,NA
194938,1.82222,0.802095,-3.63451,NA,NA,NA,-50.627,NA,NA,NA,NA,NA,NA
195133,1.41423,0.446633,-3.99355,NA,NA,NA,NA,-111.676,NA,NA,NA,NA,NA
195379,2.60235,0.519875,-3.90934,NA,NA,NA,-80.906,NA,NA,NA,NA,NA,NA
195557,2.47789,1.56486,-5,-28.388,NA,NA,NA,NA,NA,NA,NA,NA,NA
195773,1.60391,2.37832,-5,NA,-47.254,NA,NA,NA,NA,NA,NA,NA,NA
195862,2.63289,2.53277,-5,-48.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
196009,2.1616,3.16371,-4.53809,NA,NA,NA,NA,-66.635,NA,NA,NA,NA,NA
196387,1.55076,2.19363,-4.36195,-12.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
196566,1.15061,2.15062,-3.37366,NA,-51.061,NA,NA,NA,NA,NA,NA,NA,NA
196674,1.24381,2.43048,-3.94905,-29.588,NA,NA,NA,NA,NA,NA,NA,NA,NA
196860,1.50325,1.80871,-5,NA,NA,NA,NA,-19.302,NA,NA,NA,NA,NA
197084,1.48296,1.36215,-4.86978,NA,-38.993,NA,NA,NA,NA,NA,NA,NA,NA
197243,1.8032,2.74861,-4.8055,-39.946,NA,NA,NA,NA,NA,NA,NA,NA,NA
197554,2.02937,3.5426,-5,NA,-107.994,NA,NA,NA,NA,NA,NA,NA,NA
197770,2.1821,4.1283,-5,-152.763,NA,NA,NA,NA,NA,NA,NA,NA,NA
197998,2.21369,3.24664,-4.99928,-78.643,NA,NA,NA,NA,NA,NA,NA,NA,NA
198141,1.9222,2.88679,-5,NA,NA,NA,NA,NA,-64.76,NA,NA,NA,NA
198219,2.87072,1.49439,-5,NA,NA,NA,NA,NA,-70.164,NA,NA,NA,NA
198450,2.23771,1.31487,-5,NA,NA,NA,NA,-28.131,NA,NA,NA,NA,NA
198621,1.23248,2.28346,-4.67297,-23.626,NA,NA,NA,NA,NA,NA,NA,NA,NA
198863,1.73198,1.63098,-4.81329,NA,NA,NA,-9.304,NA,NA,NA,NA,NA,NA
199037,1.2024,3.16396,-5,-70.146,NA,NA,NA,NA,NA,NA,NA,NA,NA
199244,1.12371,2.02966,-5,NA,NA,NA,NA,NA,-60.936,NA,NA,NA,NA
199525,1.5268,1.61059,-4.28051,NA,NA,NA,NA,NA,-31.373,NA,NA,NA,NA
199671,0.330218,2.18717,-5,NA,NA,NA,-66.214,NA,NA,NA,NA,NA,NA
200000,0.0174868,2.13552,-5,NA,NA,-126.764,NA,NA,NA,NA,NA,NA,NA
