id,x0,x1,x2,fitness8.5,fitness9,fitness7.5,fitness8,fitness7,fitness6.5,fitness9.5,fitness6,fitness10,fitness5,fitness5.5,fitness4,fitness3.5,fitness4.5
181110,8.48984,8.17932,7.86068,NA,NA,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA
181248,8.39175,7.62065,7.23689,NA,NA,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181502,9.31141,7.14784,7.6003,NA,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181747,9.84084,7.35229,8.4974,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181959,8.33522,7.10342,6.83188,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182005,7.67072,6.46942,7.41628,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
182371,7.67165,7.01435,6.77462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218,NA,NA,NA
182449,8.69316,9.19547,7.37643,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA
182710,8.14868,9.72467,6.93377,NA,NA,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182810,7.42809,8.07763,7.41859,NA,NA,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA
183036,7.96124,6.37726,8.10837,NA,NA,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183294,7.71711,6.12621,6.94151,NA,NA,NA,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183559,8.14695,7.47526,7.31039,0.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183625,8.26489,8.52465,7.3521,NA,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183910,8.20633,10.3865,7.34265,NA,NA,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184025,7.59207,8.79064,6.75859,NA,NA,NA,NA,NA,0.428,NA,NA,NA,NA,NA,NA,NA,NA
184339,7.40424,9.0542,7.24204,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184529,7.34139,8.27783,7.99336,0.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184634,7.46495,6.97357,9.10824,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184944,7.71345,7.49303,9.78129,NA,NA,NA,NA,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA
185073,8.09727,6.69052,10.1387,NA,NA,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185379,7.97769,7.48996,8.6213,0.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185583,7.22803,9.20524,7.65303,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185614,6.13671,8.13346,7.13978,NA,NA,NA,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185925,6.89357,7.81526,7.10036,NA,NA,NA,NA,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA
186197,8.49704,7.50985,8.02589,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186364,8.30099,8.5293,8.88194,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186453,10.048,8.39317,7.33487,NA,NA,NA,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186632,9.11765,7.8969,7.13233,NA,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186885,8.01833,7.2265,7.30922,NA,NA,NA,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187180,9.63694,7.68252,7.73023,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187242,8.18092,5.49184,8.02686,NA,NA,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187577,8.02997,6.62831,9.12519,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187630,8.06651,6.69192,8.28246,NA,NA,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA
187834,8.93704,7.52008,8.40764,NA,NA,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA
188085,7.76282,7.5061,7.98418,NA,NA,NA,NA,NA,0.752,NA,NA,NA,NA,NA,NA,NA,NA
188222,8.16014,7.02341,7.63571,NA,NA,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA
188478,7.42662,8.92047,8.16311,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188607,7.06672,8.19258,6.9471,NA,NA,NA,NA,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
188890,7.695,7.34564,7.83347,NA,NA,0.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189012,7.70273,8.58066,8.1685,NA,NA,NA,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189298,8.56796,7.61092,7.51268,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189476,8.93668,7.35491,8.20011,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189705,6.76428,7.89397,7.95141,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA
189993,7.89488,8.05739,7.42543,NA,NA,NA,NA,0.898,NA,NA,NA,NA,NA,NA,NA,NA,NA
190004,7.72246,8.00142,7.20146,NA,NA,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190286,8.44153,8.04054,6.48058,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190405,8.35003,8.11166,7.0452,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190676,7.54797,8.30249,7.64747,NA,NA,NA,NA,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA
190964,7.82425,7.67605,7.57269,NA,NA,NA,NA,NA,0.742,NA,NA,NA,NA,NA,NA,NA,NA
191119,7.84634,7.66391,7.596,NA,NA,0.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191204,8.40856,6.99861,8.55926,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191438,7.91469,6.93389,8.38492,NA,NA,NA,NA,NA,NA,NA,0.287,NA,NA,NA,NA,NA,NA
191721,8.52855,8.28959,7.4435,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191847,8.19095,8.00516,7.51712,NA,NA,NA,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192199,9.07608,6.27464,7.90705,NA,NA,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192390,7.97356,6.9548,8.7397,NA,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192518,8.19791,7.30092,8.35906,NA,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192617,8.22372,8.36473,7.39655,NA,NA,NA,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192809,7.32921,8.2777,6.54222,NA,NA,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193051,7.48703,9.23278,7.39125,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193338,8.5138,8.10873,7.38445,NA,NA,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193548,8.60321,7.69632,7.45323,NA,NA,NA,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA
193615,7.50374,7.89868,6.73219,NA,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193972,9.34938,8.45723,6.97367,NA,NA,NA,NA,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA
194076,8.66383,7.48216,7.12815,NA,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
194328,8.30857,7.64509,6.17978,0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194486,8.20061,5.93489,6.83582,NA,NA,NA,0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194782,7.95078,7.32151,6.52497,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194911,8.78073,7.08488,6.82043,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195182,7.87104,8.40672,6.74589,NA,NA,NA,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA
195284,8.00482,7.99799,7.34007,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
195586,7.55142,8.42669,6.67471,NA,NA,NA,NA,NA,0.399,NA,NA,NA,NA,NA,NA,NA,NA
195712,8.34302,8.12687,8.26121,NA,NA,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195885,8.12297,8.11379,8.22626,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196048,7.45655,7.34543,7.41938,NA,NA,NA,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196258,7.2135,7.75589,6.9283,NA,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196516,7.33275,9.14882,6.93499,NA,NA,NA,0.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196727,8.10316,8.91441,6.58665,NA,NA,NA,NA,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA
196897,8.58624,7.77316,7.36157,NA,NA,NA,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197047,8.82813,7.4733,7.46495,NA,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197386,8.32165,7.89149,8.28542,NA,NA,NA,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197561,10.1127,7.62751,7.93099,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197756,9.49143,8.18946,8.5629,NA,NA,NA,NA,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA
197900,8.94432,7.45168,8.47361,NA,NA,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198131,7.39969,8.87214,8.0374,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198373,7.77007,9.34426,7.42011,NA,NA,NA,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198510,8.41992,7.79824,6.87337,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198631,6.51328,8.06687,7.77694,NA,NA,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198841,7.0605,8.31175,7.08742,NA,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199196,7.68443,8.45266,8.02244,NA,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA
199325,7.23213,9.10361,7.32837,NA,NA,NA,0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199407,6.84325,9.52688,9.12855,NA,NA,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199764,6.56942,9.49668,8.12526,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199996,7.03248,9.75222,7.71671,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
