id,x0,x1,x2,fitness7,fitness7.5,fitness8,fitness8.5,fitness9,fitness6.5,fitness9.5,fitness6
193717,7.47862,7.32623,7.50007,NA,NA,NA,0.864,NA,NA,NA,NA
193877,8.17474,7.54198,8.01625,NA,0.932,NA,NA,NA,NA,NA,NA
194147,8.25065,7.78366,7.58193,0.86,NA,NA,NA,NA,NA,NA,NA
194296,7.85449,7.58479,7.12569,NA,NA,0.902,NA,NA,NA,NA,NA
194511,7.37309,8.09231,8.92843,NA,NA,NA,0.657,NA,NA,NA,NA
194799,7.59402,7.18954,8.62191,NA,NA,0.755,NA,NA,NA,NA,NA
194881,8.24094,7.4591,8.14278,NA,0.895,NA,NA,NA,NA,NA,NA
195122,7.2714,7.40936,6.99735,NA,NA,0.808,NA,NA,NA,NA,NA
195278,7.41152,7.86242,8.88814,NA,NA,NA,NA,0.546,NA,NA,NA
195451,7.7883,6.96844,7.32902,NA,NA,0.847,NA,NA,NA,NA,NA
195613,7.55804,6.94594,8.45056,NA,NA,0.746,NA,NA,NA,NA,NA
195984,7.51744,6.80567,8.01305,NA,NA,0.779,NA,NA,NA,NA,NA
196060,8.90537,6.85831,7.69695,0.555,NA,NA,NA,NA,NA,NA,NA
196373,7.69895,7.46985,7.50508,NA,0.979,NA,NA,NA,NA,NA,NA
196432,8.26139,7.36794,7.82492,0.81,NA,NA,NA,NA,NA,NA,NA
196798,7.79279,7.12268,7.98952,NA,0.889,NA,NA,NA,NA,NA,NA
196917,7.68738,7.72542,6.9512,NA,0.87,NA,NA,NA,NA,NA,NA
197173,7.30012,7.36556,7.32549,NA,0.866,NA,NA,NA,NA,NA,NA
197309,7.69616,8.19772,7.5579,0.803,NA,NA,NA,NA,NA,NA,NA
197454,7.38222,6.74066,7.28794,NA,0.747,NA,NA,NA,NA,NA,NA
197788,7.03828,7.29719,6.44725,NA,NA,0.553,NA,NA,NA,NA,NA
197916,7.44799,7.90629,6.79977,NA,0.8,NA,NA,NA,NA,NA,NA
198168,6.95328,8.25938,7.33967,NA,NA,0.777,NA,NA,NA,NA,NA
198393,7.35353,6.88086,7.46115,NA,NA,0.79,NA,NA,NA,NA,NA
198523,8.39451,7.55341,7.20909,NA,0.845,NA,NA,NA,NA,NA,NA
198687,9.58568,7.79138,7.73609,NA,NA,0.582,NA,NA,NA,NA,NA
198846,8.22315,7.22571,7.37505,NA,0.847,NA,NA,NA,NA,NA,NA
199057,8.20326,6.25046,7.54545,NA,0.541,NA,NA,NA,NA,NA,NA
199274,7.94131,5.72133,7.52978,NA,0.447,NA,NA,NA,NA,NA,NA
199530,7.4416,6.71889,6.71843,NA,0.572,NA,NA,NA,NA,NA,NA
199611,8.32018,7.72524,7.61531,NA,NA,0.927,NA,NA,NA,NA,NA
200000,8.39839,8.94442,8.10525,NA,NA,NA,NA,NA,0.453,NA,NA
