id,x0,x1,x2,fitness5.5,fitness7,fitness8.5,fitness8,fitness9.5,fitness10,fitness7.5,fitness6.5,fitness9,fitness6,fitness4.5,fitness4,fitness5,fitness3.5,fitness10.5
170782,7.39583,7.51354,7.60702,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA
170808,7.58397,7.17374,8.14292,NA,NA,NA,NA,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171076,6.72192,7.38995,7.543,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171335,7.92283,6.73988,7.9307,NA,NA,NA,NA,NA,NA,NA,NA,0.566,NA,NA,NA,NA,NA,NA
171531,7.27999,6.3215,7.15254,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171663,8.53091,6.76005,7.17536,NA,NA,NA,NA,NA,NA,0.635,NA,NA,NA,NA,NA,NA,NA,NA
171867,8.45272,7.34394,6.86415,NA,NA,NA,NA,NA,NA,0.705,NA,NA,NA,NA,NA,NA,NA,NA
172024,7.83505,7.1885,7.69899,NA,NA,NA,NA,NA,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA
172348,7.78529,7.19954,8.27512,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172455,7.70236,7.16879,7.52198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758,NA,NA,NA,NA
172771,8.23717,6.66448,6.98656,NA,NA,NA,NA,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA
172917,7.43713,7.0553,7.19248,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173093,8.5152,8.12908,7.29481,NA,NA,NA,NA,NA,NA,0.794,NA,NA,NA,NA,NA,NA,NA,NA
173297,8.80358,8.28833,7.22639,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173483,7.66169,8.02663,7.35764,NA,NA,NA,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173628,8.37924,6.68548,8.65454,NA,NA,NA,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173864,8.21014,6.69716,7.98964,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174165,7.99974,7.32015,9.2151,NA,NA,NA,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174362,7.06648,8.50722,8.88098,NA,NA,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174528,7.33071,8.84901,8.48348,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174609,7.78092,8.5586,8.78308,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA
174830,8.35316,7.55981,8.02079,NA,NA,NA,NA,NA,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA
175100,7.39427,5.82786,8.46298,NA,NA,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175381,7.13035,6.92723,9.48979,NA,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175468,8.60952,7.44444,9.05084,NA,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175665,7.8284,7.46726,8.35147,NA,NA,NA,NA,NA,NA,0.891,NA,NA,NA,NA,NA,NA,NA,NA
175821,7.04462,8.21125,7.69238,NA,NA,NA,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176031,7.54571,7.78953,7.97049,NA,NA,0.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176286,7.41083,7.75896,7.38304,NA,NA,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176521,6.65113,8.03523,7.66336,NA,0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176697,6.97264,8.09315,7.26544,NA,NA,NA,NA,NA,NA,NA,0.459,NA,NA,NA,NA,NA,NA,NA
176838,8.50796,7.25215,7.60104,NA,NA,NA,NA,NA,NA,0.819,NA,NA,NA,NA,NA,NA,NA,NA
177024,8.20297,9.50291,8.01923,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177216,7.73476,8.67031,7.78136,NA,NA,NA,NA,NA,NA,0.828,NA,NA,NA,NA,NA,NA,NA,NA
177491,7.99341,7.64737,8.4477,NA,NA,NA,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177751,6.8419,6.9047,7.46045,NA,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177919,7.77381,8.08406,7.87337,NA,NA,NA,NA,NA,NA,0.961,NA,NA,NA,NA,NA,NA,NA,NA
178010,8.16596,8.38365,7.34799,NA,NA,NA,0.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178372,7.18094,8.09187,8.0439,NA,NA,NA,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178427,8.0512,8.54805,8.27778,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178634,7.42589,8.7378,8.40632,NA,NA,NA,NA,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA
178875,7.69698,7.4353,8.46622,NA,NA,NA,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179164,7.80872,7.89266,7.65891,NA,NA,NA,NA,NA,NA,NA,NA,0.721,NA,NA,NA,NA,NA,NA
179219,7.65599,7.04716,6.30768,NA,NA,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179576,7.45505,7.20987,7.01957,NA,NA,NA,NA,NA,NA,NA,NA,0.649,NA,NA,NA,NA,NA,NA
179755,8.23124,7.19751,7.29986,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179920,7.65024,8.13196,6.29647,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180177,7.48171,8.19108,7.15418,NA,NA,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180324,7.19576,8.79538,7.70721,NA,NA,NA,NA,NA,NA,0.755,NA,NA,NA,NA,NA,NA,NA,NA
180465,8.70304,8.39274,7.42088,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180715,8.75847,8.50931,8.37498,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180959,7.91304,8.31239,9.18806,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181146,8.22291,7.48179,8.91825,NA,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181372,7.79962,7.46297,8.88458,NA,0.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181445,6.87357,7.09427,8.95924,NA,0.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181726,7.26706,7.16882,8.1807,NA,NA,NA,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181884,7.00318,6.65796,7.21728,NA,NA,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA
182067,6.23543,7.15352,7.13119,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182328,7.42114,8.45605,7.17711,NA,NA,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182463,7.96222,7.92723,5.94305,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182730,6.98532,7.22432,4.43442,NA,NA,NA,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182975,7.90064,7.68539,3.86007,NA,NA,NA,NA,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA
183059,8.67644,8.22733,4.33741,NA,NA,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183284,8.84103,7.79571,6.86816,NA,NA,NA,NA,NA,NA,NA,NA,0.443,NA,NA,NA,NA,NA,NA
183440,9.44757,8.58567,7.11849,NA,NA,0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183774,8.76911,7.63045,7.46122,NA,NA,NA,NA,NA,NA,NA,NA,0.543,NA,NA,NA,NA,NA,NA
183937,8.56985,7.88174,6.71868,NA,NA,NA,NA,NA,NA,NA,NA,0.415,NA,NA,NA,NA,NA,NA
184144,8.1988,8.36622,6.79223,NA,NA,NA,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA
184305,7.72893,7.34829,7.69397,NA,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184582,7.63943,9.55175,7.31476,NA,NA,NA,NA,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA
184616,7.64401,10.4498,7.82595,NA,NA,NA,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184811,7.30393,7.68442,6.68517,NA,NA,NA,NA,NA,NA,NA,NA,0.551,NA,NA,NA,NA,NA,NA
185047,8.04369,8.29674,7.62542,NA,NA,0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185233,7.05655,7.77257,7.58099,NA,NA,NA,0.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185542,7.97507,8.53292,7.87107,NA,NA,NA,NA,NA,NA,0.858,NA,NA,NA,NA,NA,NA,NA,NA
185607,7.30581,7.63595,7.68761,NA,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185997,7.3561,7.92915,8.15595,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186099,8.72281,7.90123,6.96188,NA,NA,NA,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA
186350,8.64584,8.46018,8.16077,NA,NA,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186501,7.71899,7.20927,8.76308,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186689,7.18141,6.46802,7.91949,NA,NA,NA,NA,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA,NA
186996,5.74618,8.14152,7.94712,NA,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187090,7.03596,9.97927,7.57628,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187220,8.37655,8.96106,8.78877,NA,NA,NA,NA,NA,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA
187466,7.52935,7.71656,7.86806,NA,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187641,8.99846,7.31361,7.16947,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187894,8.30143,8.07807,7.03424,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188061,6.91468,7.64603,7.67339,NA,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188251,8.74729,7.77142,7.54377,NA,NA,NA,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188417,7.945,8.53103,6.96751,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188685,8.69159,7.21293,6.60854,NA,NA,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188926,6.92928,8.18436,4.35161,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189113,7.10581,8.26027,6.8365,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189390,7.10926,8.96715,8.47995,NA,NA,NA,NA,NA,NA,0.558,NA,NA,NA,NA,NA,NA,NA,NA
189590,7.62948,8.02663,8.5397,NA,NA,NA,NA,NA,NA,NA,NA,0.679,NA,NA,NA,NA,NA,NA
189776,6.36394,6.57565,8.09298,NA,NA,NA,NA,NA,NA,0.359,NA,NA,NA,NA,NA,NA,NA,NA
189959,8.43565,6.69489,8.36017,NA,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190078,7.78757,6.37478,8.5174,NA,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190350,7.91336,6.62915,7.47886,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190460,7.82335,7.47472,6.99057,NA,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190778,7.98125,7.36431,7.25136,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190866,6.76459,7.5884,8.0446,NA,NA,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191026,7.36362,6.95894,8.60369,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191367,7.36798,6.88312,8.18516,NA,NA,NA,NA,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191541,7.81295,7.18112,7.90711,NA,NA,NA,NA,NA,NA,0.929,NA,NA,NA,NA,NA,NA,NA,NA
191601,7.63061,7.61886,7.31503,NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA
191863,8.71631,7.72,7.85243,NA,NA,NA,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA,NA,NA
192152,8.02999,7.46216,7.893,NA,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192305,8.88025,8.32499,7.73111,NA,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192587,7.31525,8.03015,7.295,NA,NA,NA,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192640,7.35577,8.0043,8.69575,NA,NA,NA,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192978,7.16457,8.44203,7.06088,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA
193156,8.04706,7.64041,8.54869,NA,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193275,8.26935,8.18091,8.70944,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193449,8.12936,8.68424,7.96865,NA,0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193714,7.52112,7.85133,6.38988,NA,NA,NA,NA,NA,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA
193979,9.76796,8.11622,7.7052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186,NA,NA
194167,8.28413,8.38291,6.8922,NA,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA
194303,7.73481,8.8278,7.41959,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194508,7.43647,8.93315,6.5608,NA,NA,NA,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA
194670,6.73565,8.21207,6.91806,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194989,6.58142,8.18273,7.55094,NA,NA,NA,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195158,6.4509,7.91579,8.45554,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195289,7.11992,8.59276,8.84673,NA,NA,NA,NA,NA,NA,0.589,NA,NA,NA,NA,NA,NA,NA,NA
195462,7.6269,8.04328,8.74794,NA,NA,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195659,8.06716,8.8736,8.99512,NA,NA,NA,NA,NA,NA,NA,NA,0.281,NA,NA,NA,NA,NA,NA
195989,8.4762,8.00925,8.13181,NA,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196141,6.88146,9.53938,7.282,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196338,8.34142,9.99383,6.95474,NA,NA,NA,0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196511,8.17699,9.44939,8.45103,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196683,8.03687,10.2691,7.971,NA,NA,NA,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196838,8.35833,10.5,8.50896,NA,NA,0.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197162,9.12986,8.23606,9.00093,NA,NA,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197355,8.74276,8.51683,8.77078,NA,NA,NA,NA,NA,NA,0.528,NA,NA,NA,NA,NA,NA,NA,NA
197448,8.20969,7.11232,9.64252,NA,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197680,7.32313,6.25667,8.21946,NA,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197900,8.16897,8.33068,7.42164,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198082,7.39204,8.303,7.56928,NA,NA,NA,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198399,7.02602,8.58834,8.18474,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198591,7.29018,7.90483,6.48821,NA,NA,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198623,8.24004,7.56322,6.80956,NA,NA,NA,NA,NA,NA,0.766,NA,NA,NA,NA,NA,NA,NA,NA
198972,7.13662,7.39052,6.96064,NA,NA,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199048,7.76677,7.53331,7.99672,NA,NA,NA,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199322,7.92153,7.94179,7.67231,NA,NA,NA,0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199401,7.18211,8.01168,6.14768,NA,NA,NA,NA,NA,NA,0.479,NA,NA,NA,NA,NA,NA,NA,NA
199710,8.91064,7.93381,7.51358,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA
200000,8.5979,7.88215,5.69352,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,NA,NA,NA,NA,NA
